mdse_item_i, co_loc_i, p_sls_d, customer_paid_price, own_retl_a, sls_retl_a, base_price
5505987,106,5/15/18,1.19,1.19,1.19,1.19
5505987,106,5/16/18,1.07,1.19,1.19,1.19
5505987,106,5/16/18,1.19,1.19,1.19,1.19
5505987,106,5/20/18,1.13,1.19,1.19,1.19
5505987,106,5/21/18,1.13,1.19,1.19,1.19
5505987,106,5/21/18,1.19,1.19,1.19,1.19
5505987,106,5/23/18,1.13,1.19,1.19,1.19
5505987,106,5/24/18,1.19,1.19,1.19,1.19
5505987,106,5/24/18,1.13,1.19,1.19,1.19
5505987,106,5/24/18,1.13,1.19,1.19,1.19
5505987,106,5/24/18,1.19,1.19,1.19,1.19
5505987,106,5/24/18,1.19,1.19,1.19,1.19
5505987,106,5/24/18,1.19,1.19,1.19,1.19
5505987,106,5/25/18,1.19,1.19,1.19,1.19
5505987,106,5/26/18,1.19,1.19,1.19,1.19
5505987,106,5/26/18,1.13,1.19,1.19,1.19
5505987,106,5/27/18,1.19,1.19,1.19,1.19
5505987,106,5/28/18,1.19,1.19,1.19,1.19
5505987,106,5/28/18,1.19,1.19,1.19,1.19
5505987,106,5/31/18,1.19,1.19,1.19,1.19
5505987,106,5/31/18,1.13,1.19,1.19,1.19
5505987,106,5/31/18,1.13,1.19,1.19,1.19
5505987,106,6/1/18,1.19,1.19,1.19,1.19
5505987,106,6/2/18,1.19,1.19,1.19,1.19
5505987,106,6/2/18,1.19,1.19,1.19,1.19
5505987,106,6/4/18,1.19,1.19,1.19,1.19
5505987,106,6/4/18,1.13,1.19,1.19,1.19
5505987,106,6/4/18,1.02,1.19,1.19,1.19
5505987,106,6/5/18,1.13,1.19,1.19,1.19
5505987,106,6/7/18,1.19,1.19,1.19,1.19
5505987,106,6/8/18,1.13,1.19,1.19,1.19
5505987,106,6/9/18,1.19,1.19,1.19,1.19
5505987,106,6/9/18,1.19,1.19,1.19,1.19
5505987,106,6/10/18,1.19,1.19,1.19,1.19
5505987,106,6/12/18,-1.12,1.19,1.19,1.19
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/10/18,1.12,1.12,1.12,1.12
5505987,107,5/11/18,1.12,1.12,1.12,1.12
5505987,107,5/12/18,1.12,1.12,1.12,1.12
5505987,107,5/13/18,1.12,1.12,1.12,1.12
5505987,107,5/16/18,1.12,1.12,1.12,1.12
5505987,107,5/17/18,1.12,1.12,1.12,1.12
5505987,107,5/17/18,1.12,1.12,1.12,1.12
5505987,107,5/18/18,1.12,1.12,1.12,1.12
5505987,107,5/19/18,1.12,1.12,1.12,1.12
5505987,107,5/26/18,1.12,1.12,1.12,1.12
5505987,107,5/27/18,1.06,1.12,1.12,1.12
5505987,107,5/27/18,1.12,1.12,1.12,1.12
5505987,107,5/27/18,1.12,1.12,1.12,1.12
5505987,107,5/28/18,1.12,1.12,1.12,1.12
5505987,107,5/30/18,1.12,1.12,1.12,1.12
5505987,107,5/31/18,1.12,1.12,1.12,1.12
5505987,107,6/1/18,1.12,1.12,1.12,1.12
5505987,107,6/1/18,1.12,1.12,1.12,1.12
5505987,107,6/2/18,1.06,1.12,1.12,1.12
5505987,107,6/2/18,1.06,1.12,1.12,1.12
5505987,107,6/5/18,1.12,1.12,1.12,1.12
5505987,107,6/5/18,1.12,1.12,1.12,1.12
5505987,107,6/6/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/7/18,1.12,1.12,1.12,1.12
5505987,107,6/8/18,1.12,1.12,1.12,1.12
5505987,107,6/9/18,1.12,1.12,1.12,1.12
5505987,111,5/12/18,1.12,1.12,1.12,1.12
5505987,111,5/13/18,1.12,1.12,1.12,1.12
5505987,111,5/13/18,1.12,1.12,1.12,1.12
5505987,111,5/15/18,1.12,1.12,1.12,1.12
5505987,111,5/15/18,1.12,1.12,1.12,1.12
5505987,111,5/17/18,1.06,1.12,1.12,1.12
5505987,111,5/17/18,1.07,1.12,1.12,1.12
5505987,111,5/18/18,1.12,1.12,1.12,1.12
5505987,111,5/18/18,1.12,1.12,1.12,1.12
5505987,111,5/20/18,1.06,1.12,1.12,1.12
5505987,111,5/20/18,1.12,1.12,1.12,1.12
5505987,111,5/21/18,1.06,1.12,1.12,1.12
5505987,111,5/21/18,1.06,1.12,1.12,1.12
5505987,111,5/22/18,1.12,1.12,1.12,1.12
5505987,111,5/23/18,1.12,1.12,1.12,1.12
5505987,111,5/24/18,0.96,1.12,1.12,1.12
5505987,111,5/24/18,1.12,1.12,1.12,1.12
5505987,111,5/24/18,1.12,1.12,1.12,1.12
5505987,111,5/24/18,1.12,1.12,1.12,1.12
5505987,111,5/27/18,1.12,1.12,1.12,1.12
5505987,111,5/27/18,1.12,1.12,1.12,1.12
5505987,111,6/2/18,0.96,1.12,1.12,1.12
5505987,111,6/2/18,1.06,1.12,1.12,1.12
5505987,111,6/4/18,-1.12,1.12,1.12,1.12
5505987,111,6/4/18,1.12,1.12,1.12,1.12
5505987,111,6/5/18,1.12,1.12,1.12,1.12
5505987,111,6/5/18,1.12,1.12,1.12,1.12
5505987,111,6/6/18,1.06,1.12,1.12,1.12
5505987,111,6/8/18,1.06,1.12,1.12,1.12
5505987,112,5/10/18,1.06,1.12,1.12,1.12
5505987,112,5/12/18,1.06,1.12,1.12,1.12
5505987,112,5/13/18,1.12,1.12,1.12,1.12
5505987,112,5/13/18,1.06,1.12,1.12,1.12
5505987,112,5/15/18,1.12,1.12,1.12,1.12
5505987,112,5/15/18,1.12,1.12,1.12,1.12
5505987,112,5/15/18,1.12,1.12,1.12,1.12
5505987,112,5/26/18,1.12,1.12,1.12,1.12
5505987,112,5/26/18,1.12,1.12,1.12,1.12
5505987,112,6/3/18,1.12,1.12,1.12,1.12
5505987,112,6/6/18,1.12,1.12,1.12,1.12
5505987,112,6/10/18,1.06,1.12,1.12,1.12
5505987,112,6/10/18,1.06,1.12,1.12,1.12
5505987,112,6/11/18,1.12,1.12,1.12,1.12
5505987,113,5/12/18,1.16,1.22,1.22,1.22
5505987,113,5/18/18,1.22,1.22,1.22,1.22
5505987,113,5/18/18,1.22,1.22,1.22,1.22
5505987,113,5/22/18,1.16,1.22,1.22,1.22
5505987,113,5/22/18,1.16,1.22,1.22,1.22
5505987,113,5/27/18,1.22,1.22,1.22,1.22
5505987,113,5/27/18,1.22,1.22,1.22,1.22
5505987,113,5/31/18,1.16,1.22,1.22,1.22
5505987,113,6/1/18,1.22,1.22,1.22,1.22
5505987,113,6/1/18,1.16,1.22,1.22,1.22
5505987,113,6/1/18,1.22,1.22,1.22,1.22
5505987,113,6/1/18,1.22,1.22,1.22,1.22
5505987,113,6/2/18,1.22,1.22,1.22,1.22
5505987,115,5/10/18,1.12,1.12,1.12,1.12
5505987,115,5/11/18,1.12,1.12,1.12,1.12
5505987,115,5/16/18,1.06,1.12,1.12,1.12
5505987,115,5/17/18,1.06,1.12,1.12,1.12
5505987,115,5/17/18,1.06,1.12,1.12,1.12
5505987,115,5/17/18,1.06,1.12,1.12,1.12
5505987,115,5/17/18,1.06,1.12,1.12,1.12
5505987,115,5/17/18,1.06,1.12,1.12,1.12
5505987,115,5/18/18,1.06,1.12,1.12,1.12
5505987,115,5/18/18,-1.06,1.12,1.12,1.12
5505987,115,5/18/18,-1.06,1.12,1.12,1.12
5505987,115,5/18/18,-1.06,1.12,1.12,1.12
5505987,115,5/18/18,-1.06,1.12,1.12,1.12
5505987,115,5/19/18,1.12,1.12,1.12,1.12
5505987,115,5/20/18,1.12,1.12,1.12,1.12
5505987,115,5/20/18,1.12,1.12,1.12,1.12
5505987,115,5/20/18,1.12,1.12,1.12,1.12
5505987,115,5/22/18,1.06,1.12,1.12,1.12
5505987,115,5/22/18,1.12,1.12,1.12,1.12
5505987,115,5/25/18,1.12,1.12,1.12,1.12
5505987,115,5/26/18,1.12,1.12,1.12,1.12
5505987,115,5/30/18,1.06,1.12,1.12,1.12
5505987,115,5/30/18,1.06,1.12,1.12,1.12
5505987,115,5/30/18,1.06,1.12,1.12,1.12
5505987,115,5/30/18,1.06,1.12,1.12,1.12
5505987,115,6/2/18,1.12,1.12,1.12,1.12
5505987,115,6/2/18,1.12,1.12,1.12,1.12
5505987,115,6/2/18,1.12,1.12,1.12,1.12
5505987,115,6/5/18,1.12,1.12,1.12,1.12
5505987,115,6/5/18,1.06,1.12,1.12,1.12
5505987,115,6/5/18,1.06,1.12,1.12,1.12
5505987,115,6/7/18,1.06,1.12,1.12,1.12
5505987,115,6/7/18,1.06,0,0,1.12
5505987,115,6/7/18,2.12,0,0,1.12
5505987,115,6/8/18,1.12,1.12,1.12,1.12
5505987,116,5/11/18,1.06,1.12,1.12,1.12
5505987,116,5/11/18,1.12,1.12,1.12,1.12
5505987,116,5/11/18,1.06,1.12,1.12,1.12
5505987,116,5/11/18,1.06,1.12,1.12,1.12
5505987,116,5/12/18,1.12,1.12,1.12,1.12
5505987,116,5/12/18,1.06,1.12,1.12,1.12
5505987,116,5/12/18,1.06,1.12,1.12,1.12
5505987,116,5/12/18,1.06,1.12,1.12,1.12
5505987,116,5/12/18,1.06,1.12,1.12,1.12
5505987,116,5/12/18,1.12,1.12,1.12,1.12
5505987,116,5/12/18,1.12,1.12,1.12,1.12
5505987,116,5/13/18,1.12,1.12,1.12,1.12
5505987,116,5/13/18,1.12,1.12,1.12,1.12
5505987,116,5/14/18,1.12,1.12,1.12,1.12
5505987,116,5/17/18,1.06,1.12,1.12,1.12
5505987,116,5/17/18,1.06,1.12,1.12,1.12
5505987,116,5/17/18,1.12,1.12,1.12,1.12
5505987,116,5/18/18,1.12,1.12,1.12,1.12
5505987,116,5/18/18,1.06,1.12,1.12,1.12
5505987,116,5/19/18,1.12,1.12,1.12,1.12
5505987,116,5/19/18,1.12,1.12,1.12,1.12
5505987,116,5/19/18,1.12,1.12,1.12,1.12
5505987,116,5/20/18,1.12,1.12,1.12,1.12
5505987,116,5/20/18,1.12,1.12,1.12,1.12
5505987,116,5/20/18,1.12,1.12,1.12,1.12
5505987,116,5/21/18,1.12,1.12,1.12,1.12
5505987,116,5/21/18,1.12,1.12,1.12,1.12
5505987,116,5/23/18,1.12,1.12,1.12,1.12
5505987,116,5/23/18,1.06,1.12,1.12,1.12
5505987,116,5/24/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/25/18,1.12,1.12,1.12,1.12
5505987,116,5/26/18,1.12,1.12,1.12,1.12
5505987,116,5/26/18,1.12,1.12,1.12,1.12
5505987,116,5/27/18,1.06,1.12,1.12,1.12
5505987,116,5/28/18,1.12,1.12,1.12,1.12
5505987,116,5/29/18,1.12,1.12,1.12,1.12
5505987,116,5/30/18,1.06,1.12,1.12,1.12
5505987,116,6/1/18,1.12,1.12,1.12,1.12
5505987,116,6/1/18,1.06,1.12,1.12,1.12
5505987,116,6/1/18,1.06,1.12,1.12,1.12
5505987,116,6/2/18,1.12,1.12,1.12,1.12
5505987,116,6/2/18,1.06,1.12,1.12,1.12
5505987,116,6/2/18,1.12,1.12,1.12,1.12
5505987,116,6/2/18,1.06,1.12,1.12,1.12
5505987,116,6/3/18,1.12,1.12,1.12,1.12
5505987,116,6/3/18,1.12,1.12,1.12,1.12
5505987,116,6/3/18,1.12,1.12,1.12,1.12
5505987,116,6/3/18,1.12,1.12,1.12,1.12
5505987,116,6/3/18,1.12,1.12,1.12,1.12
5505987,116,6/5/18,1.12,1.12,1.12,1.12
5505987,116,6/6/18,1.12,1.12,1.12,1.12
5505987,116,6/7/18,1.12,1.12,1.12,1.12
5505987,116,6/7/18,1.12,1.12,1.12,1.12
5505987,116,6/9/18,1.06,1.12,1.12,1.12
5505987,116,6/9/18,1.12,1.12,1.12,1.12
5505987,116,6/9/18,1.12,1.12,1.12,1.12
5505987,116,6/9/18,1.12,1.12,1.12,1.12
5505987,116,6/10/18,1.06,1.12,1.12,1.12
5505987,116,6/10/18,1.12,1.12,1.12,1.12
5505987,116,6/10/18,1.06,1.12,1.12,1.12
5505987,116,6/11/18,1.12,1.12,1.12,1.12
5505987,116,6/12/18,1.12,1.12,1.12,1.12
5505987,118,5/11/18,1.12,1.12,1.12,1.12
5505987,118,5/11/18,1.12,1.12,1.12,1.12
5505987,118,5/11/18,1.12,1.12,1.12,1.12
5505987,118,5/12/18,1.12,1.12,1.12,1.12
5505987,118,5/12/18,1.12,1.12,1.12,1.12
5505987,118,5/12/18,1.12,1.12,1.12,1.12
5505987,118,5/14/18,1.06,1.12,1.12,1.12
5505987,118,5/14/18,1.06,1.12,1.12,1.12
5505987,118,5/15/18,1.12,1.12,1.12,1.12
5505987,118,5/16/18,1.12,1.12,1.12,1.12
5505987,118,5/21/18,1.12,1.12,1.12,1.12
5505987,118,5/22/18,1.12,1.12,1.12,1.12
5505987,118,5/26/18,1.12,1.12,1.12,1.12
5505987,118,5/27/18,1.06,1.12,1.12,1.12
5505987,118,6/7/18,1.06,1.12,1.12,1.12
5505987,118,6/7/18,1.06,1.12,1.12,1.12
5505987,118,6/7/18,1.12,1.12,1.12,1.12
5505987,118,6/7/18,1.12,1.12,1.12,1.12
5505987,118,6/8/18,1.12,1.12,1.12,1.12
5505987,118,6/9/18,1.12,1.12,1.12,1.12
5505987,118,6/10/18,1.12,1.12,1.12,1.12
5505987,121,5/11/18,1.06,1.12,1.12,1.12
5505987,121,5/14/18,1.12,1.12,1.12,1.12
5505987,121,5/15/18,1.12,1.12,1.12,1.12
5505987,121,5/18/18,1.12,1.12,1.12,1.12
5505987,121,5/19/18,-1.12,1.12,1.12,1.12
5505987,121,5/19/18,1.12,1.12,1.12,1.12
5505987,121,5/19/18,1.12,1.12,1.12,1.12
5505987,121,5/25/18,1.06,1.12,1.12,1.12
5505987,121,5/26/18,1.09,1.12,1.12,1.12
5505987,121,5/27/18,1.12,1.12,1.12,1.12
5505987,121,5/30/18,1.06,1.12,1.12,1.12
5505987,121,6/8/18,1.06,1.12,1.12,1.12
5505987,121,6/8/18,1.06,1.12,1.12,1.12
5505987,122,5/21/18,1.12,1.12,1.12,1.12
5505987,122,5/21/18,1.12,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/1/18,1.06,1.12,1.12,1.12
5505987,122,6/2/18,1.12,1.12,1.12,1.12
5505987,122,6/2/18,1.12,1.12,1.12,1.12
5505987,125,5/10/18,1.12,1.12,1.12,1.12
5505987,125,5/10/18,1.12,1.12,1.12,1.12
5505987,125,5/11/18,1.06,1.12,1.12,1.12
5505987,125,5/11/18,1.06,1.12,1.12,1.12
5505987,125,5/12/18,1.06,1.12,1.12,1.12
5505987,125,5/13/18,1.12,1.12,1.12,1.12
5505987,125,5/14/18,1.12,1.12,1.12,1.12
5505987,125,5/15/18,1.12,1.12,1.12,1.12
5505987,125,5/15/18,1.06,1.12,1.12,1.12
5505987,125,5/17/18,1.06,1.12,1.12,1.12
5505987,125,5/17/18,1.07,1.12,1.12,1.12
5505987,125,5/17/18,1.06,1.12,1.12,1.12
5505987,125,5/17/18,1.12,1.12,1.12,1.12
5505987,125,5/17/18,1.12,1.12,1.12,1.12
5505987,125,5/18/18,1.12,1.12,1.12,1.12
5505987,125,5/19/18,-1.12,1.12,1.12,1.12
5505987,125,5/19/18,1.12,1.12,1.12,1.12
5505987,125,5/20/18,1.06,1.12,1.12,1.12
5505987,125,5/20/18,1.06,1.12,1.12,1.12
5505987,125,5/21/18,1.12,1.12,1.12,1.12
5505987,125,5/25/18,1.12,1.12,1.12,1.12
5505987,125,5/26/18,1.12,1.12,1.12,1.12
5505987,125,5/27/18,1.12,1.12,1.12,1.12
5505987,125,5/28/18,1.12,1.12,1.12,1.12
5505987,125,5/28/18,1.06,1.12,1.12,1.12
5505987,125,5/28/18,1.12,1.12,1.12,1.12
5505987,125,5/28/18,1.06,1.12,1.12,1.12
5505987,125,5/28/18,1.12,1.12,1.12,1.12
5505987,125,5/28/18,1.12,1.12,1.12,1.12
5505987,125,5/29/18,1.06,1.12,1.12,1.12
5505987,125,5/30/18,1.12,1.12,1.12,1.12
5505987,125,5/30/18,1.12,1.12,1.12,1.12
5505987,125,5/31/18,1.12,1.12,1.12,1.12
5505987,125,6/1/18,1.06,1.12,1.12,1.12
5505987,125,6/4/18,1.12,1.12,1.12,1.12
5505987,125,6/4/18,1.06,1.12,1.12,1.12
5505987,125,6/5/18,1.07,1.12,1.12,1.12
5505987,125,6/8/18,1.06,1.12,1.12,1.12
5505987,125,6/8/18,1.12,1.12,1.12,1.12
5505987,125,6/8/18,1.12,1.12,1.12,1.12
5505987,125,6/8/18,1.12,1.12,1.12,1.12
5505987,125,6/8/18,1.12,1.12,1.12,1.12
5505987,125,6/12/18,0.96,1.12,1.12,1.12
5505987,127,5/10/18,0.96,1.12,1.12,1.12
5505987,127,5/10/18,0.96,1.12,1.12,1.12
5505987,127,5/12/18,1.12,1.12,1.12,1.12
5505987,127,5/12/18,1.06,1.12,1.12,1.12
5505987,127,5/12/18,1.12,1.12,1.12,1.12
5505987,127,5/13/18,1.12,1.12,1.12,1.12
5505987,127,5/14/18,1.06,1.12,1.12,1.12
5505987,127,5/17/18,1.12,1.12,1.12,1.12
5505987,127,5/18/18,1.12,1.12,1.12,1.12
5505987,127,5/18/18,1.12,1.12,1.12,1.12
5505987,127,5/19/18,1.06,1.12,1.12,1.12
5505987,127,5/20/18,1.12,1.12,1.12,1.12
5505987,127,5/20/18,1.06,1.12,1.12,1.12
5505987,127,5/21/18,1.06,1.12,1.12,1.12
5505987,127,5/23/18,1.06,1.12,1.12,1.12
5505987,127,5/24/18,1.12,1.12,1.12,1.12
5505987,127,5/26/18,1.12,1.12,1.12,1.12
5505987,127,5/26/18,1.12,1.12,1.12,1.12
5505987,127,5/27/18,1.12,1.12,1.12,1.12
5505987,127,5/27/18,1.12,1.12,1.12,1.12
5505987,127,6/2/18,1.12,1.12,1.12,1.12
5505987,127,6/3/18,1.06,1.12,1.12,1.12
5505987,127,6/4/18,1.12,1.12,1.12,1.12
5505987,127,6/6/18,1.06,1.12,1.12,1.12
5505987,127,6/8/18,1.12,1.12,1.12,1.12
5505987,127,6/8/18,1.12,1.12,1.12,1.12
5505987,127,6/8/18,1.12,1.12,1.12,1.12
5505987,127,6/8/18,1.12,1.12,1.12,1.12
5505987,127,6/8/18,1.12,1.12,1.12,1.12
5505987,127,6/9/18,1.12,1.12,1.12,1.12
5505987,127,6/9/18,1.12,1.12,1.12,1.12
5505987,127,6/10/18,1.12,1.12,1.12,1.12
5505987,127,6/11/18,1.12,1.12,1.12,1.12
5505987,128,5/10/18,1.12,1.12,1.12,1.12
5505987,128,5/10/18,1.12,1.12,1.12,1.12
5505987,128,5/10/18,0.96,1.12,1.12,1.12
5505987,128,5/12/18,1.12,1.12,1.12,1.12
5505987,128,5/15/18,1.06,1.12,1.12,1.12
5505987,128,5/15/18,1.12,1.12,1.12,1.12
5505987,128,5/16/18,1.12,1.12,1.12,1.12
5505987,128,5/18/18,1.12,1.12,1.12,1.12
5505987,128,5/19/18,1.12,1.12,1.12,1.12
5505987,128,5/22/18,0.96,1.12,1.12,1.12
5505987,128,5/23/18,1.12,1.12,1.12,1.12
5505987,128,5/23/18,1.12,1.12,1.12,1.12
5505987,128,5/25/18,1.12,1.12,1.12,1.12
5505987,128,5/25/18,1.06,1.12,1.12,1.12
5505987,128,5/26/18,1.12,1.12,1.12,1.12
5505987,128,5/26/18,1.12,1.12,1.12,1.12
5505987,128,5/29/18,1.06,1.12,1.12,1.12
5505987,128,5/30/18,1.12,1.12,1.12,1.12
5505987,128,5/30/18,1.12,1.12,1.12,1.12
5505987,128,5/31/18,1.08,1.12,1.12,1.12
5505987,128,5/31/18,1.12,1.12,1.12,1.12
5505987,128,5/31/18,1.06,1.12,1.12,1.12
5505987,128,5/31/18,1.08,1.12,1.12,1.12
5505987,128,6/2/18,1.12,1.12,1.12,1.12
5505987,128,6/2/18,1.12,1.12,1.12,1.12
5505987,128,6/2/18,1.12,1.12,1.12,1.12
5505987,128,6/2/18,1.12,1.12,1.12,1.12
5505987,128,6/2/18,1.12,1.12,1.12,1.12
5505987,128,6/3/18,1.12,1.12,1.12,1.12
5505987,128,6/3/18,1.12,1.12,1.12,1.12
5505987,128,6/4/18,1.06,1.12,1.12,1.12
5505987,128,6/4/18,1.12,1.12,1.12,1.12
5505987,128,6/5/18,1.12,1.12,1.12,1.12
5505987,128,6/5/18,1.12,1.12,1.12,1.12
5505987,128,6/5/18,1.12,1.12,1.12,1.12
5505987,128,6/5/18,1.12,1.12,1.12,1.12
5505987,128,6/10/18,1.06,1.12,1.12,1.12
5505987,129,5/11/18,1.06,1.12,1.12,1.12
5505987,129,5/18/18,1.12,1.12,1.12,1.12
5505987,129,5/21/18,1.06,1.12,1.12,1.12
5505987,129,5/24/18,1.06,1.12,1.12,1.12
5505987,129,5/24/18,1.06,1.12,1.12,1.12
5505987,129,5/24/18,1.12,1.12,1.12,1.12
5505987,129,5/25/18,1.12,1.12,1.12,1.12
5505987,129,5/26/18,1.12,1.12,1.12,1.12
5505987,129,5/27/18,1.12,1.12,1.12,1.12
5505987,129,6/2/18,1.12,1.12,1.12,1.12
5505987,129,6/6/18,1.12,1.12,1.12,1.12
5505987,132,5/12/18,1.06,1.12,1.12,1.12
5505987,132,5/22/18,1.06,1.12,1.12,1.12
5505987,132,6/5/18,1.12,1.12,1.12,1.12
5505987,132,6/6/18,1.12,1.12,1.12,1.12
5505987,133,5/13/18,1.16,1.22,1.22,1.22
5505987,133,5/19/18,1.16,1.22,1.22,1.22
5505987,133,5/19/18,1.16,1.22,1.22,1.22
5505987,133,5/19/18,1.22,1.22,1.22,1.22
5505987,133,5/25/18,1.16,1.22,1.22,1.22
5505987,133,5/28/18,1.22,1.22,1.22,1.22
5505987,133,5/28/18,1.22,1.22,1.22,1.22
5505987,133,5/29/18,1.22,1.22,1.22,1.22
5505987,133,5/31/18,1.22,1.22,1.22,1.22
5505987,133,5/31/18,1.22,1.22,1.22,1.22
5505987,133,6/2/18,1.22,1.22,1.22,1.22
5505987,133,6/8/18,1.22,1.22,1.22,1.22
5505987,133,6/12/18,1.22,1.22,1.22,1.22
5505987,134,5/10/18,1.12,1.12,1.12,1.12
5505987,134,5/11/18,1.06,1.12,1.12,1.12
5505987,134,5/12/18,1.12,1.12,1.12,1.12
5505987,134,5/12/18,1.12,1.12,1.12,1.12
5505987,134,5/13/18,1.06,1.12,1.12,1.12
5505987,134,5/13/18,1.06,1.12,1.12,1.12
5505987,134,5/13/18,1.12,1.12,1.12,1.12
5505987,134,5/13/18,1.12,1.12,1.12,1.12
5505987,134,5/13/18,1.06,1.12,1.12,1.12
5505987,134,5/15/18,1.12,1.12,1.12,1.12
5505987,134,5/15/18,1.06,1.12,1.12,1.12
5505987,134,5/16/18,1.06,1.12,1.12,1.12
5505987,134,5/17/18,1.12,1.12,1.12,1.12
5505987,134,5/17/18,1.06,1.12,1.12,1.12
5505987,134,5/19/18,1.12,1.12,1.12,1.12
5505987,134,5/22/18,1.12,1.12,1.12,1.12
5505987,134,5/22/18,1.12,1.12,1.12,1.12
5505987,134,5/22/18,1.12,1.12,1.12,1.12
5505987,134,5/23/18,1.06,1.12,1.12,1.12
5505987,134,5/23/18,1.06,1.12,1.12,1.12
5505987,134,5/23/18,1.06,1.12,1.12,1.12
5505987,134,5/23/18,1.06,1.12,1.12,1.12
5505987,134,5/23/18,1.06,1.12,1.12,1.12
5505987,134,5/24/18,1.12,1.12,1.12,1.12
5505987,134,5/25/18,1.12,1.12,1.12,1.12
5505987,134,5/25/18,1.12,1.12,1.12,1.12
5505987,134,5/26/18,1.12,1.12,1.12,1.12
5505987,134,5/28/18,1.06,1.12,1.12,1.12
5505987,134,5/28/18,1.12,1.12,1.12,1.12
5505987,134,5/29/18,1.12,1.12,1.12,1.12
5505987,134,5/29/18,1.06,1.12,1.12,1.12
5505987,134,5/29/18,1.12,1.12,1.12,1.12
5505987,134,5/30/18,1.07,1.12,1.12,1.12
5505987,134,6/2/18,1.12,1.12,1.12,1.12
5505987,134,6/4/18,1.06,1.12,1.12,1.12
5505987,134,6/4/18,1.12,1.12,1.12,1.12
5505987,134,6/4/18,1.12,1.12,1.12,1.12
5505987,134,6/4/18,1.12,1.12,1.12,1.12
5505987,134,6/5/18,1.12,1.12,1.12,1.12
5505987,134,6/5/18,1.12,1.12,1.12,1.12
5505987,134,6/5/18,1.12,1.12,1.12,1.12
5505987,134,6/6/18,1.12,1.12,1.12,1.12
5505987,134,6/8/18,1.12,1.12,1.12,1.12
5505987,134,6/10/18,1.06,1.12,1.12,1.12
5505987,134,6/11/18,1.12,1.12,1.12,1.12
5505987,134,6/12/18,1.06,1.12,1.12,1.12
5505987,135,5/10/18,1.19,1.19,1.19,1.19
5505987,135,5/16/18,1.19,1.19,1.19,1.19
5505987,135,5/17/18,1.19,1.19,1.19,1.19
5505987,135,5/19/18,1.19,1.19,1.19,1.19
5505987,135,5/19/18,1.19,1.19,1.19,1.19
5505987,135,5/22/18,1.19,1.19,1.19,1.19
5505987,135,5/25/18,1.19,1.19,1.19,1.19
5505987,135,5/25/18,1.19,1.19,1.19,1.19
5505987,135,5/28/18,1.13,1.19,1.19,1.19
5505987,135,5/31/18,1.19,1.19,1.19,1.19
5505987,135,5/31/18,1.19,1.19,1.19,1.19
5505987,135,5/31/18,1.19,1.19,1.19,1.19
5505987,135,6/2/18,1.02,1.19,1.19,1.19
5505987,135,6/4/18,1.19,1.19,1.19,1.19
5505987,135,6/9/18,1.19,1.19,1.19,1.19
5505987,135,6/11/18,1.19,1.19,1.19,1.19
5505987,135,6/11/18,1.19,1.19,1.19,1.19
5505987,135,6/11/18,1.19,1.19,1.19,1.19
5505987,135,6/11/18,1.19,1.19,1.19,1.19
5505987,139,5/13/18,1.12,1.12,1.12,1.12
5505987,139,5/13/18,1.12,1.12,1.12,1.12
5505987,139,5/17/18,1.06,1.12,1.12,1.12
